sku,product_name,stock,cost_price,price
8241221,"SIGMA Хрестики дистанційні (багаторазові) для плитки 2,0мм 100шт",28,7.2,38.98
8241231,"SIGMA Хрестики дистанційні (багаторазові) для плитки 2,5мм 100шт",29,7.33,40.31
8241515,"SIGMA Хрестики дистанційні для плитки 1,0мм (170шт) Grad",52,7.63,8.42
8241525,"SIGMA Хрестики дистанційні для плитки 1,5мм (120шт) Grad",10,7.56,8.42
8241535,"SIGMA Хрестики дистанційні для плитки 2,0мм (120шт) Grad",52,7.56,8.42
8241545,"SIGMA Хрестики дистанційні для плитки 2,5мм (120шт) Grad",62,7.57,8.42
8241555,"SIGMA Хрестики дистанційні для плитки 3,0мм (80шт) Grad",67,7.56,8.42
8241565,"SIGMA Хрестики дистанційні для плитки 4,0мм (70шт) Grad",57,3.14,8.42
2815141,SIGMA Цвяхи без шляпки тип 906 14мм (500шт),3,12.79,26.14
4324421,SIGMA Цвяходер двухкомпонентна ручка 300x14мм,1,114.4,107.65
6011031,SIGMA Чохол для гайкових ключів 6шт,2,47.85,50.5
6055172,"SIGMA Шарнір карданний ½"" 73мм CrV Ultra",2,71.47,122.71
6055821,"SIGMA Шарнір карданний ½"" CrV mid",2,81.9,105.88
6055192,"SIGMA Шарнір карданний ¾"" 106мм CrV Ultra",4,178.35,403.57
6055202,"SIGMA Шарнір карданний ⅜"" 55мм CrV Ultra",10,36.84,79.3
9013101,SIGMA Шітка дротяна дископодібна Ø100мм хвостовик Ø6мм (латунь),7,30.42,48.73
6300731,SIGMA Шланг гнучкий з накінечником для шприц-масльонки 8×300мм,8,32.76,35.44
6300751,SIGMA Шланг гнучкий з накінечником для шприц-масльонки 8×500мм,7,40.74,52.27
5066854,"SIGMA Шланг для поливу армований ""Бурштин"" 3-х шаровий  ¾"" (30м)",11,515.63,801.83
5065264,"SIGMA Шланг для поливу армований ""Опал"" 3-х шаровий  ¾"" (50м)",9,1094.1,2099.38
5067264,"SIGMA Шланг для поливу армований ""Сапфір"" 3-х шаровий  ¾"" (50м)",1,1093.16,1304.64
5065634,"SIGMA Шланг для поливу армований ""Топаз"" 3-х шаровий ¾"" (20м)",11,404.45,818.22
5065654,"SIGMA Шланг для поливу армований ""Топаз"" 3-х шаровий ¾"" (30м)",13,606.52,1204.96
5065664,"SIGMA Шланг для поливу армований ""Топаз"" 3-х шаровий ¾"" (50м)",18,1043.15,1958.95
7011575,SIGMA Шланг до компресора в бухті  PE 50м 50м 8×12мм Grad,1,650.76,752.66
7012031,SIGMA Шланг до компресора спіральний PU 15м 5.5×8мм,3,322.54,360.6
7011735,SIGMA Шланг до компресора спіральний PU 15м 5.5×8мм Grad,1,287.53,307.0
7012281,SIGMA Шланг до компресора спіральний PU 15м 8*12мм Refine,1,446.55,634.38
7012231,SIGMA Шланг до компресора спіральний PU 15м 8×12мм,1,552.01,629.5
7012041,SIGMA Шланг до компресора спіральний PU 20м 5.5×8мм,4,217.12,409.77
7011745,SIGMA Шланг до компресора спіральний PU 20м 5.5×8мм GRAD,1,341.91,421.29
7012091,SIGMA Шланг до компресора спіральний PU 20м 5.5×8мм Refine,1,442.0,520.08
7011715,SIGMA Шланг до компресора спіральний PU 5м 5.5×8мм Grad,1,139.81,153.72
7013431,SIGMA Шланг до компресора спіральний PU армований 15м 5.5×8мм Refine,1,335.73,537.8
7013481,SIGMA Шланг до компресора спіральний PU армований 15м 6.5×10мм Refine,1,478.14,645.45
7011385,SIGMA Шланг до компресора спіральний PЕ 15м 6.5×10мм Grad,1,278.8,318.96
7011345,SIGMA Шланг до компресора спіральний PЕ 20м 5.5×8мм Grad,2,178.5,240.99
7012181,SIGMA Шланг до компресора спіральний поліуретановий (PU) 15м 6.5×10мм REFINE,1,486.92,545.78
7012191,SIGMA Шланг до компресора спіральний поліуретановий (PU) 20м 6.5×10мм REFINE,2,588.84,648.11
7012291,SIGMA Шланг до компресора спіральний поліуретановий (PU) 20м 8×12мм REFINE,1,809.54,832.84
6733521,SIGMA Шліфмашинка кутова пневматична 75мм,1,911.33,1200.09
6731021,SIGMA Шліфмашинка орбітальна пневматична 125мм (з пилозбірником),1,1323.71,1656.38
6731511,SIGMA Шліфмашинка орбітальна пневматична алюм корпус 150мм,1,1091.85,1437.98
6731001,SIGMA Шліфмашинка орбітальна пневматична пласт корпус 75мм,1,1054.01,1434.43
6732611,SIGMA Шліфмашинка пряма пневматична 75мм,2,511.56,742.47
6732151,SIGMA Шліфмашинка пряма пневматична мет корпус 25000об/хв,1,415.43,576.79
6732231,SIGMA Шліфмашинка пряма пневматична метал корпус 20000об/хв,2,403.85,730.07
6732431,SIGMA Шліфмашинка пряма пневматична пласт корпус 20000об/хв,1,661.64,887.33
6732351,SIGMA Шліфмашинка пряма пневматична пласт корпус 25000об/мин,2,523.74,712.78
9110171,SIGMA Шліфувальний блок ручний поліуретан з липучкою Ø125мм (прямокутний),41,99.37,153.28
9110111,SIGMA Шліфувальний блок ручний поліуретан з липучкою Ø125мм круглий,12,86.4,128.47
9110181,SIGMA Шліфувальний блок ручний поліуретан з липучкою Ø150мм (прямокутний),15,113.6,173.21
9122271,SIGMA Шліфувальний круг фібровий 6отв. Ø150мм P120 (10шт),1,27.0,47.4
9122281,SIGMA Шліфувальний круг фібровий 6отв. Ø150мм P150 (10шт),12,22.5,47.4
9122231,SIGMA Шліфувальний круг фібровий 6отв. Ø150мм P40 (10шт),9,21.0,47.4
9122241,SIGMA Шліфувальний круг фібровий 6отв. Ø150мм P60 (10шт),8,21.92,47.4
9122251,SIGMA Шліфувальний круг фібровий 6отв. Ø150мм P80 (10шт),6,19.44,47.4
9121131,SIGMA Шліфувальний круг фібровий Ø125мм P150 (10шт),90,16.25,26.58
9121361,SIGMA Шліфувальний круг фібровий без отв. Ø150мм P100 (10шт),18,24.0,47.4
9121381,SIGMA Шліфувальний круг фібровий без отв. Ø150мм P150 (10шт),19,25.49,47.4
9121391,SIGMA Шліфувальний круг фібровий без отв. Ø150мм P180 (10шт),18,25.23,47.4
9121331,SIGMA Шліфувальний круг фібровий без отв. Ø150мм P40 (10шт),17,20.65,47.4
9121341,SIGMA Шліфувальний круг фібровий без отв. Ø150мм P60 (10шт),18,25.23,47.4
8322321,SIGMA Шпатель нерж фасадний PROFI 250мм,18,67.68,157.71
8322331,SIGMA Шпатель нерж фасадний PROFI 300мм,14,134.19,176.31
8322341,SIGMA Шпатель нерж фасадний PROFI 350мм,17,113.2,201.57
8322361,SIGMA Шпатель нерж фасадний PROFI 600мм,23,209.58,284.41
6300012,SIGMA Шприц-оливниця ручний (тавотниця) 0.4л ULTRA,1,892.92,991.88
3922161,SIGMA Штангельциркуль механічний 150мм точність 0.02мм (пенал),5,225.11,329.15
3922211,SIGMA Штангельциркуль механічний 200мм точність 0.02мм (пенал),3,433.68,554.64
3923215,"SIGMA Штангельциркуль цифровий з  соняч.бат. 150мм,+/- 0,02мм/м Grad",2,254.98,397.81
3727351,"SIGMA Штатив для лазерного рівня 270-650мм різьба 1/4""",5,246.32,374.34
7023651,"SIGMA Штуцер для шланга із зовн. різьб. з`єдн. 12мм MT 1/2"" (латунь)",7,35.98,52.72
7023421,"SIGMA Штуцер для шланга із зовн. різьб. з`єдн. 6мм MT 1/4"" (латунь)",10,14.23,17.72
7023631,"SIGMA Штуцер для шланга із зовн. різьб. з`єдн. 8мм MT 1/2"" (латунь)",10,33.7,39.87
7022611,SIGMA Штуцер для шланга подовжений 6мм (латунь) Refine,10,29.14,38.54
7022621,SIGMA Штуцер для шлангу подовжений 8 мм (латунь) Refine,7,17.78,35.88
7022551,"SIGMA Штуцер із внутр.різьб.зєднанням FT 3/8"" (латунь)",5,32.62,38.54
7023451,"SIGMA Штуцер із зовн.різьб.зєднанням 12мм MT 1/4"" (латунь)",4,19.0,21.71
7022521,"SIGMA Штуцер із зовн.різьб.зєднанням MT 3/8"" (латунь)",10,27.14,32.34
7026931,"SIGMA Штуцер цанговий Ø10мм МТ ¼""",5,14.8,21.26
7026941,"SIGMA Штуцер цанговий Ø10мм МТ ⅜""",2,18.0,19.05
7026991,"SIGMA Штуцер цанговий Ø12мм МТ ½""",19,20.47,27.91
7026971,"SIGMA Штуцер цанговий Ø12мм МТ ¼""",10,22.4,23.48
7026981,"SIGMA Штуцер цанговий Ø12мм МТ ⅜""",10,21.32,22.15
7026871,"SIGMA Штуцер цанговий Ø6мм МТ ½""",10,30.54,33.67
7026861,"SIGMA Штуцер цанговий Ø6мм МТ ⅜""",5,17.63,18.16
7026911,"SIGMA Штуцер цанговий Ø8мм МТ ½""",10,30.0,42.97
7026901,"SIGMA Штуцер цанговий Ø8мм МТ ⅜""",10,16.07,17.72
7027871,"SIGMA Штуцер цанговий Y Ø10мм МТ ½""",5,35.26,39.87
7027851,"SIGMA Штуцер цанговий Y Ø10мм МТ ¼""",5,27.88,31.45
7027861,"SIGMA Штуцер цанговий Y Ø10мм МТ ⅜""",5,25.83,29.68
7027911,"SIGMA Штуцер цанговий Y Ø12мм МТ ½""",5,34.44,39.43
7027891,"SIGMA Штуцер цанговий Y Ø12мм МТ ¼""",5,32.39,36.77
7027901,"SIGMA Штуцер цанговий Y Ø12мм МТ ⅜""",5,31.98,36.77
7027791,"SIGMA Штуцер цанговий Y Ø6мм МТ ½""",5,29.93,34.11
7027771,"SIGMA Штуцер цанговий Y Ø6мм МТ ¼""",5,16.4,18.61
7027831,"SIGMA Штуцер цанговий Y Ø8мм МТ ½""",5,33.21,37.21
7027811,"SIGMA Штуцер цанговий Y Ø8мм МТ ¼""",5,18.45,20.38
7027821,"SIGMA Штуцер цанговий Y Ø8мм МТ ⅜""",5,21.32,24.37
7027191,"SIGMA Штуцер цанговий кутовий Ø10мм МТ ½""",5,29.52,33.67
7027171,"SIGMA Штуцер цанговий кутовий Ø10мм МТ ¼""",7,21.6,24.81
7027181,"SIGMA Штуцер цанговий кутовий Ø10мм МТ ⅜""",5,23.37,26.58
7027231,"SIGMA Штуцер цанговий кутовий Ø12мм МТ ½""",5,29.11,32.78
7027211,"SIGMA Штуцер цанговий кутовий Ø12мм МТ ¼""",5,28.7,32.34
7027221,"SIGMA Штуцер цанговий кутовий Ø12мм МТ ⅜""",5,28.7,32.78
7027111,"SIGMA Штуцер цанговий кутовий Ø6мм МТ ½""",5,25.42,29.24
7027091,"SIGMA Штуцер цанговий кутовий Ø6мм МТ ¼""",10,12.68,13.73
7027101,"SIGMA Штуцер цанговий кутовий Ø6мм МТ ⅜""",5,16.81,19.05
7027151,"SIGMA Штуцер цанговий кутовий Ø8мм МТ ½""",5,29.11,32.78
7027131,"SIGMA Штуцер цанговий кутовий Ø8мм МТ ¼""",5,13.32,15.51
7027141,"SIGMA Штуцер цанговий кутовий Ø8мм МТ ⅜""",5,18.45,20.38
7027431,"SIGMA Штуцер цанговий Т Ø10мм МТ ½""",5,35.26,39.87
7027411,"SIGMA Штуцер цанговий Т Ø10мм МТ ¼""",5,27.88,31.45
7027421,"SIGMA Штуцер цанговий Т Ø10мм МТ ⅜""",5,25.83,29.68
7027471,"SIGMA Штуцер цанговий Т Ø12мм МТ ½""",5,34.44,39.43
7027451,"SIGMA Штуцер цанговий Т Ø12мм МТ ¼""",5,32.39,36.77
7027461,"SIGMA Штуцер цанговий Т Ø12мм МТ ⅜""",5,31.98,36.77
7027351,"SIGMA Штуцер цанговий Т Ø6мм МТ ½""",5,29.93,33.67
7027331,"SIGMA Штуцер цанговий Т Ø6мм МТ ¼""",5,16.4,18.61
7027341,"SIGMA Штуцер цанговий Т Ø6мм МТ ⅜""",5,19.27,22.15
7027391,"SIGMA Штуцер цанговий Т Ø8мм МТ ½""",5,33.21,37.21
7027371,"SIGMA Штуцер цанговий Т Ø8мм МТ ¼""",10,17.43,20.38
7027381,"SIGMA Штуцер цанговий Т Ø8мм МТ ⅜""",5,21.32,24.37
6711031,"SIGMA Шупуповерт пневматичний  ¼"" 13Нм 85л/хв 6Бар",1,625.29,1275.4
9015101,SIGMA Щітка  дротяна чашоподібна Ø10мм хвостовик Ø6мм (латунь),7,57.33,91.26
9034105,SIGMA Щітка для дрелі дротяна чашка Ø100мм хвостовик Ø6мм (латунь) Grad,6,49.3,73.98
9034055,SIGMA Щітка для дрелі дротяна чашка Ø50мм хвостовик Ø6мм (латунь) Grad,5,17.61,28.8
9025071,"SIGMA Щітка для дрелі по металу конусна Ø75мм хвостовик Ø6мм (плет.дріт, сталь)",9,49.15,67.34
9035105,SIGMA Щітка для металу дротяна конусна Ø100мм М14×2мм  (латунь) Grad,1,40.48,61.58
9040105,SIGMA Щітка для металу дротяна конусна Ø100мм М14×2мм (сталевий плет.дріт)  Grad,26,43.82,69.99
9035115,SIGMA Щітка для металу дротяна конусна Ø115мм М14×2мм  (латунь) Grad,12,42.33,71.77
9040115,SIGMA Щітка для металу дротяна конусна Ø115мм М14×2мм (сталевий плет.дріт)  Grad,21,51.58,77.97
9040125,SIGMA Щітка для металу дротяна конусна Ø125мм М14×2мм (сталевий плет.дріт)  Grad,25,59.04,89.93
9017021,SIGMA Щітка для металу дротяна конусна Ø25мм  хвостовик Ø6 мм (латунь),4,19.11,28.8
9033065,SIGMA Щітка для металу дротяна торцева (чашка) Ø65мм М14×2мм  (латунь) Grad,26,26.82,40.76
9033075,SIGMA Щітка для металу дротяна торцева (чашка) Ø75мм М14×2мм  (латунь) Grad,22,32.8,54.05
9024101,"SIGMA Щітка для металу конусна Ø100мм М14×2мм  (плет.дріт, сталь)",15,58.86,89.93
9024111,"SIGMA Щітка для металу конусна Ø115мм М14×2мм  (плет.дріт, сталь)",12,64.71,97.9
9024121,"SIGMA Щітка для металу конусна Ø125мм М14×2мм  (плет.дріт, сталь)",12,70.14,106.76
9035075,SIGMA Щітка для металу конусоподібна Ø75мм  М14*2мм (латунь) Grad,4,48.78,56.7
9014101,"SIGMA Щітка для металу торцева (чашка) Ø100мм (гофр.дріт, латунь)",17,62.79,100.56
9026101,"SIGMA Щітка для металу торцева (чашка) Ø100мм (плет.дріт, сталь)",5,111.53,137.33
9014061,"SIGMA Щітка для металу торцева (чашка) Ø65мм (гофр.дріт, латунь)",19,29.63,44.74
9042075,"SIGMA Щітка для металу торцева (чашка) Ø75мм М14×2мм  (плет.дріт, сталь) Grad",1,50.63,73.98
9014081,"SIGMA Щітка для металу торцева (чашка) Ø85мм (гофр.дріт, латунь)",32,48.36,74.42
9032105,SIGMA Щітка дротяна дископодібна Ø100мм хвостовик Ø6мм (латунь) GRAD,9,34.17,44.3
9013301,SIGMA Щітка дротяна дископодібна Ø100мм хвостовик Ø6мм (нейлонова),9,67.39,102.33
9013271,SIGMA Щітка дротяна дископодібна Ø75мм хвостовик Ø6мм (нейлонова),7,53.16,79.3
9030015,SIGMA Щітка дротяна з пластмасовою ручкою 250мм (латунь) Grad,94,17.8,28.35
9015471,SIGMA Щітка дротяна чашкоподібна Ø75мм хвостовик Ø6мм (нейлонова),9,93.23,132.9
9028021,SIGMA Щітка дротяна чашоподібна Ø25мм хвостовик Ø6мм (стальна кручена),1,37.26,57.59
7403901,SIGMA Ящик для інструментів 410×209×195мм,1,223.08,334.02
7402212,SIGMA Ящик для інструментів металевi замки 405×210×200мм ULTRA,2,502.2,722.98
7402112,SIGMA Ящик для інструменту 507×254×259мм ULTRA,2,573.69,858.09
7402122,SIGMA Ящик для інструменту 572×300×295мм ULTRA,2,717.01,1072.06
7402392,SIGMA Ящик для інструменту Profi 585×310×280мм ULTRA,1,1002.31,1576.19
7403811,SIGMA Ящик для інструменту з органайзером 535×291×280мм,1,752.99,991.88
7402222,SIGMA Ящик для інструменту металічні замки 510×235×230мм,1,737.45,1054.78
9443481,SIGMА Рукавиці трикотажні з нітриловим покриттям р10 (манжет),108,11.8,18.61
211302,SLOVAKIA TREND Обжимка для коси з дерев. клином,11,17.33,25.12
S101,"SOMA FIX Акриловий герметик (мастика) білий, 310 мл.",83,45.62,56.1
S663,SOMA FIX Активатор 200мл + супер-клей 50гр,127,74.07,98.94
63495,SOMA FIX Блокнот,2,0.01,0.0
48244,SOMA FIX Брелок металений,2,0.01,0.0
S158,SOMA FIX Герметик бітумний (чорний) 310мл.,30,114.12,149.88
S160,SOMA FIX Герметик силікатний вогнестійкий (1500*С) 310мл.,10,113.26,168.07
S176,SOMA FIX Експрес-монтажний клей (акриловий) 310мл,32,63.9,106.92
83654-003,SOMA FIX Жилетка (L),4,0.01,0.0
83654-002,SOMA FIX Жилетка (M),4,0.01,0.0
83654-001,SOMA FIX Жилетка (S),4,0.01,0.0
83654-004,SOMA FIX Жилетка (XL),4,0.01,0.0
83654-005,SOMA FIX Жилетка (XXL),4,0.01,0.0
63496,SOMA FIX Кепка,4,0.01,0.0
808 (61893006),"SOMA FIX Клей супер клей, 20 гр 808 E",51,33.11,43.92
64282,SOMA FIX Пакет-майка,150,0.01,0.0
S935,SOMA FIX Піна монтажна професійна Profit 65л (всесезонна),834,197.69,205.6
S985,SOMA FIX Піна монтажна професійна Profit 65л (зима),1,171.5,205.6
S805,"SOMA FIX Піна монтажна ручна 500мл (всесезонна, вихід - 30л)",3,121.24,162.92
S811,"SOMA FIX Піна монтажна ручна 750мл (всесезонна, вихід - 50л)",344,149.22,172.41
S937,SOMA FIX Піна-клей монтажна професійний універсальний 2в1 60 сек 750мл (для теплоізол.плит),12,194.22,227.7
S899,SOMA FIX Промивка для піни 500мл,2,93.77,125.24
S171,SOMA FIX Рідкі цвяхи (на акриловій основі) 310 мл.,225,47.17,59.27
70507,SOMA FIX Ручка В12,30,0.01,0.0
70506,SOMA FIX Ручка В219,30,0.01,0.0
S220,SOMA FIX Силікон акваріумний (прозорий) 280 мл.,26,137.57,170.89
S220 (S222),SOMA FIX Силікон акваріумний (чорний) 280 мл.,29,142.86,172.22
S257,"SOMA FIX Силікон для високих температур (RTV, червоний) 280мл.",16,155.17,207.84
S57,"SOMA FIX Силікон для високих температур в тюбику (RTV, червоний) 50мл.",7,53.13,89.89
S201,SOMA FIX Силікон універсальний (білий) 280 мл.,35,114.12,153.69
S203,SOMA FIX Силікон універсальний (коричневий) 280 мл.,38,118.42,166.27
S200,SOMA FIX Силікон універсальний (прозорий) 280 мл.,66,118.27,153.69
S205,SOMA FIX Силікон універсальний (сірий) 280 мл.,29,125.28,166.27
S202,SOMA FIX Силікон універсальний (чорний) 280 мл.,31,124.49,163.51
S51,SOMA FIX Силікон універсальний в тюбику (білий) 50 мл.,25,47.93,61.11
S50,SOMA FIX Силікон універсальний в тюбику (прозорий) 50 мл.,17,46.76,61.11
5-06,"STERN Алмазний диск 115 (22,2, Турбо)",7,31.02,51.55
59108504520,STIHL ZAT-3 (перевірка модуля запалювання),1,3300.0,0.0
41342000423,"STIHL Бензинова мотокоса FS 120 (Ніж для трави Ø250 мм, 3 леза)",2,10299.33,0.0
41402000582,"STIHL Бензинова мотокоса FS55, ніж 230-2 + гол.AutoCut 27-2",1,7303.18,0.0
59108902305,STIHL Викрутка,1,46.0,0.0
59108902420,STIHL Викрутка 8*200,1,420.0,0.0
59108902415,STIHL Викрутка Е27*200,1,280.0,0.0
59108909800,STIHL Вимірювальний шаблон для пильного ланцюга,1,740.0,0.0
42410110930,STIHL Всмоктуючий подрібнювач SH86,1,10515.78,0.0
59108951200,STIHL Затискна скоба для двигуна,1,150.24,0.0
36930000064,"STIHL Ланцюг №32 (64ланки, 0.325"", 1.3мм, 23 RM Pro)  (на шину 38см*1,3мм)",3,256.0,320.0
36900000064,"STIHL Ланцюг №32 (64ланки, 0.325"", 1.3мм, 23 RS Pro)  (на шину 38см*1,3мм)",4,265.0,331.25
36380000064,"STIHL Ланцюг №32 (64ланки, 0.325"", 1.5мм, 25 RS)  (на шину 38см*1,5мм)",1,286.0,357.5
36900000076,"STIHL Ланцюг №38 (76ланок, 0.325"", 1.3мм, 23 RS Pro)  (на шину 50см)",3,278.75,392.5
9302246,"STIHL Ліска струна косильна кругла 2,4мм *253м.",6,646.76,849.9
9032543,"STIHL Ліска струна косильна кругла 3,0мм *271м.",2,989.65,1299.0
59108938800,STIHL Монтажний крюк,1,270.0,0.0
8901701,STIHL Набір контрольного інструменту,1,14790.0,0.0
8125401112,STIHL Насадка Т27*140,1,450.0,0.0
,"STIHL Пильник до бензопил діам. 5,2мм (оригінал)",25,24.0,32.4
42410111752,STIHL Повітродувний пристрій BG86,1,9192.65,0.0
41188906401,STIHL Регулювальний шаблон,1,395.0,0.0
IA010111406,STIHL Робот газонокосарка iMOW 5.0 (EU2),1,51099.3,0.0
70168711249,"STIHL Сервісна панель ""База 50*50 см з гачками",1,120.0,0.0
59108501100,STIHL Тахометр електричний,1,4350.0,0.0
8935903,STIHL Упорна планка,1,76.0,0.0
8935904,STIHL Упорна планка 2,1,76.0,0.0
59108519901,STIHL Ущільнення,1,37.5,0.0
11398932500,STIHL Фланець,1,940.0,0.0
11278906400,STIHL Шаблон  встановлення  зазора запалювання,1,188.0,0.0
223549,STREND PRO KONNER ABRASIVE Алмазний круг Екстра-Кераміка (ультра тонкий) 125*22мм,10,289.69,404.03
223384,"STREND PRO KONNER ABRASIVE Алмазний круг Екстра-Кераміка (ультра тонкий) 200*25,4мм",2,346.92,956.15
2250574,STREND PRO Викрутка хрестова Pz0 3*75мм,4,19.27,55.73
232429,"STREND PRO Головка універсальна 3/8"" з адаптером  9-21 мм",9,227.78,510.84
211758,STREND PRO Граблі розсувні з ручкою 850гр,13,175.53,277.09
2231872,STREND PRO Диск алмазний шліфувальний (черепашка) 100мм (P100),5,224.43,503.1
2231875,STREND PRO Диск алмазний шліфувальний (черепашка) 100мм (P1500),2,224.43,503.1
223297,"STREND PRO Диск відрізний алмазний Industrial (ультра тонкий) 125*22*1,2мм (кераміка)",7,315.0,522.71
223566,STREND PRO Диск шліфувальний (чашка) для бетону 125мм (TurboCup),3,476.3,1068.64
2230105,"STREND PRO Диск шліфувальний (чашка) для бетону 125мм (сегмент, 2-ий ряд)",3,508.02,1139.33
229251,STREND PRO Заклепочник хром. (Словакія),10,105.84,291.54
230137,"STREND PRO Киянка BlackHead 340г (жовта ручка, чорна гума, TPR покриття)",5,83.6,122.29
230138,"STREND PRO Киянка BlackHead 450г (жовта ручка, чорна гума, TPR покриття)",2,100.95,147.06
230191,"STREND PRO Киянка BlackHead 450г (металева ручка, чорна гума, TPR покриття)",7,99.39,142.93
230139,"STREND PRO Киянка BlackHead 680г (жовта ручка, чорна гума, TPR покриття)",1,123.55,179.57
230192,"STREND PRO Киянка BlackHead 680г (металева ручка, чорна гума, TPR покриття)",6,131.88,191.95
230140,"STREND PRO Киянка BlackHead 900г (жовта ручка, чорна гума, TPR покриття)",6,151.66,220.85
230193,"STREND PRO Киянка BlackHead 900г (металева ручка, чорна гума, TPR покриття)",4,137.14,199.69
230214,"STREND PRO Киянка WhiteHead 340г (червона ручка, біла гума, TPR покриття)",4,137.6,165.12
230287,"STREND PRO Киянка WhiteHead 450г (червона ручка, біла гума, TPR покриття)",4,165.0,240.46
230215,"STREND PRO Киянка WhiteHead 680г (червона ручка, біла гума, TPR покриття)",4,207.24,301.86
230216,"STREND PRO Киянка WhiteHead 900г (червона ручка, біла гума, TPR покриття)",6,238.88,347.78
230141,"STREND PRO Киянка біла гума 340г (дер.ручка, 290мм)",6,121.28,176.99
230182,"STREND PRO Киянка біла гума 450г (дер.ручка, 310мм)",6,128.9,187.82
230142,"STREND PRO Киянка біла гума 680г (дер.ручка, 335мм)",3,177.09,258.0
230143,"STREND PRO Киянка біла гума 900г (дер.ручка, 355мм)",6,217.84,317.86
230244,"STREND PRO Киянка двохстороння гума/нейлон 730г (біло-жовта гума, ручка-скловолокно)",3,255.25,572.76
230220,"STREND PRO Киянка двохстороння гума/силікон 400г (силікон 0,35мм, метал.ручка, TPR покриття)",2,113.78,166.15
230224,"STREND PRO Киянка чорно/біла 450г (жовта ручка, скловолокно, TPR покриття)",6,130.0,189.37
230225,"STREND PRO Киянка чорно/біла 680г (жовта ручка, скловолокно, TPR покриття)",6,174.11,253.87
230226,"STREND PRO Киянка чорно/біла 900г (жовта ручка, скловолокно, TPR покриття)",5,226.08,329.21
229358,"STREND PRO Кліщі переставні сантех Viper WP 400 мм, Cr-V",6,374.6,956.15
2310417,STREND PRO Ключ універсальний магнітний  MaxPower 12-19мм,3,239.32,595.98
2211123U,"STREND PRO Конвектор електричний DL01-D TURBO (750/1250/2000W, 230V, 2в1)",1,1990.0,2227.06
2211574,"STREND PRO Конвектор електричний DL05-20B (750/1250/2000W, 230V +вентилятор з підігрівом)",2,2566.95,3852.97
2211575,"STREND PRO Конвектор електричний DL07 (1000/1300/2300W, 230V + вентилятор з підігрівом, пульт)",34,3240.79,5443.28
2211285A,"STREND PRO Конвектор керамічний PH-08W (425W, 230V, Wi-Fi, TUYA SMART)",9,3175.0,5301.9
111625,"STREND PRO Ліска Словаччина зірка 2,4мм*15м",11,18.6,55.73
211130,STREND PRO Лопата з молотковим покриттям СОВКОВА  (Словак.),53,103.32,157.9
211443,STREND PRO Лопата з ручкою скловолокно S518CD,20,360.53,558.83
211574,STREND PRO Лопата штикова з ручкою (скловолокно) ErgoLine 700мм,13,236.72,373.58
222883,STREND PRO Магнітний кутник з включателем (12кг),2,140.1,659.97
222884,STREND PRO Магнітний кутник з включателем (25кг),2,510.4,1234.27
115290,STREND PRO Манометр цифровий DT-3,2,273.67,377.5
236089,STREND PRO Мачете 200мм (прогумована ручка) PREMIUM,10,436.14,722.92
236045,STREND PRO Мачете 300мм,2,68.52,126.42
236046,STREND PRO Мачете 450мм,11,98.7,163.57
236047,STREND PRO Мачете 500мм,12,109.2,181.12
211600,"STREND PRO Міні-коса ручна 355мм, дер.ручка",33,193.67,282.25
230345,STREND PRO Молоток зі цвяховидирачем Premium HM382 600г (прогумована.ручка SoftTouch),5,422.87,667.7
230265,STREND PRO Молоток покрівельника 600г (ручка фіберглас),4,271.15,427.76
230190,STREND PRO Молоток покрівельника HM302 600г (ручка метал TPR),5,232.47,366.88
230160,STREND PRO Молоток покрівельника HM303 600г (ручка фіберглас TPR),1,202.3,319.4
230346,STREND PRO Молоток покрівельника Premium HM385 600г (прогумована.ручка SoftTouch),6,509.15,803.41
229954,STREND PRO Мультитул-плоскогубці 13-в-1,58,140.43,235.3
2160780,"STREND PRO Набір P11111 Відро малярне з 2 роликами, 24л., терка, на колесиках",3,686.74,1539.74
2250189,STREND PRO Набір викруток 6шт,7,324.84,511.87
2250641,STREND PRO Набір викруток та біт 39шт,5,566.78,842.11
2250005,STREND PRO Набір ударних викруток Strike S2Pro під ключ 6шт,4,363.22,528.9
2310224,STREND PRO Набор ключів зірочок TORX 8шт. (складний) T9 - T40,12,79.73,197.63
2310223,"STREND PRO Набор ключів шестигранних 7шт. (складний) 2,0-8,0мм",11,59.57,147.58
2170557,STREND PRO Ніж рибацький (+чохол на ремінь) 250мм,39,253.34,420.02
2170558,STREND PRO Ніж складний 115/210мм,5,195.07,308.05
2170563,STREND PRO Ніж складний мультитул 15-в-1 (90мм),8,130.1,194.02
211757,STREND PRO Ножниці для стрижки гілок з ножов. з шнурком,24,149.94,403.0
2110017,"STREND PRO Ножниці для стрижки кущів 533мм з хвиляст.лезо, дерев.ручки",8,269.02,391.64
2110109,"STREND PRO Ножниці для стрижки кущів 550мм з хвиляст.лезо, алюм.ручки",4,271.3,395.25
2211279,"STREND PRO Обігрівач галогенний поворотний ZYY-H10 (1200/800/400W, 230V)",43,1355.76,2281.75
226410,STREND PRO Пила (ножовка) садова 330мм дерев. ручка (зуб UltraSharp),19,238.89,347.78
226484,STREND PRO Пила (ножовка) садова 350мм (загнутий кінець леза),6,154.28,249.23
211080,STREND PRO Секатор прогумована ручка 200мм,62,122.8,199.69
211816,STREND PRO Секатор прогумована ручка 250мм,22,152.96,252.84
